"","PupaeIndex","Illiteracy","Unemploy","Overcrowd","LarvaePres","NumChildren","NumAdults","InterruptFreq","InterruptD","TrashCollectPerWk","LargeSolidColl","SewerConn","FumigLWs","AbateLWs","BiolarvLWs","CanopyUse","ProtectMesh","VolCriadero","OutsideLocation","DirtyWater","WaterVol","XCoord","YCoord","week0","week1","week2","IncPov","ExtrPov","HHOverC","PubWater","Sewerage","BasicSer","GlobalEmp","Unemployment","SecSchool"
"85",12,3.810821811,9.384671517,2.473238732,1,1,5,0,0,3,1,0,0,0,1,1,0,1e+05,1,0,1,-79.920484,-2.241151,0.59444444,0,12.75555547,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"86",30,3.810821811,9.384671517,2.473238732,1,2,3,0,0,3,0,1,1,0,1,1,1,600,1,0,1,-79.920258,-2.242462,12.75555547,0.399999999,9.588888804,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"87",2,3.810821811,9.384671517,2.473238732,1,1,2,0,0,3,0,1,1,1,1,1,1,0,1,0,1,-79.917683,-2.246612,7.32777781,0.59444444,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"88",7,3.810821811,9.384671517,2.473238732,1,2,5,0,0,3,0,1,0,0,1,1,0,150000,1,0,1,-79.917683,-2.246612,7.32777781,0.59444444,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"89",14,3.810821811,9.384671517,2.473238732,1,1,4,0,0,3,1,1,1,1,1,1,1,17500,1,1,1,-79.917539,-2.246594,7.32777781,0.59444444,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"90",17,4.512966733,12.04320283,2.330828128,1,3,4,0,0,3,0,1,1,1,0,1,1,800,0,1,1,-79.917171,-2.245409,1.362500012,0,17.7874999,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"91",18,4.512966733,12.04320283,2.330828128,1,2,1,0,0,3,0,1,1,1,0,1,1,162500,1,0,1,-79.917082,-2.245409,1.362500012,0,17.7874999,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"92",39,4.512966733,12.04320283,2.330828128,1,2,1,0,0,3,0,1,1,1,0,0,1,2500,1,1,1,-79.91683,-2.245056,1.362500012,0,17.7874999,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"93",24,4.512966733,12.04320283,2.330828128,1,2,4,0,0,3,0,1,1,1,0,1,1,21,1,1,1,-79.916649,-2.246883,1.362500012,0,17.7874999,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"94",3,4.512966733,12.04320283,2.330828128,1,1,2,0,0,3,0,1,0,1,0,1,0,75000,1,0,1,-79.91655,-2.24672,1.362500012,0,17.7874999,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"95",6,4.512966733,12.04320283,2.330828128,1,2,5,0,0,3,1,1,0,0,1,1,0,150,1,0,51,-79.91574,-2.24302,40.53923561,18.39161506,13.12246416,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"96",2,4.512966733,12.04320283,2.330828128,1,2,3,0,0,3,1,1,0,0,1,1,0,200,1,1,68,-79.91574,-2.24302,40.53923561,18.39161506,13.12246416,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"97",1,3.669795872,11.1010132,3.902664093,0,0,2,1,12,3,1,1,0,0,1,0,0,980,1,0,1,-79.91357,-2.22805,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"98",8,3.669795872,11.1010132,3.902664093,1,3,4,1,6,3,1,1,0,0,1,1,0,275968,1,0,1,-79.91309,-2.2293,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"99",9,3.669795872,11.1010132,3.902664093,1,1,3,1,9,3,1,1,0,0,1,1,0,4608,0,1,1,-79.91308,-2.22992,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"100",11,3.669795872,11.1010132,3.902664093,1,0,2,1,6,3,1,1,0,0,1,1,0,254100,1,0,1,-79.91306,-2.22958,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"101",8,3.669795872,11.1010132,3.902664093,1,1,6,1,4,7,1,1,0,0,1,0,0,197668.5,1,0,2,-79.91297,-2.23046,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"102",2,3.669795872,11.1010132,3.902664093,1,2,4,1,6,7,1,1,0,0,1,0,0,64827,0,1,1,-79.91292,-2.23036,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"103",1,3.669795872,11.1010132,3.902664093,0,0,1,1,6,3,1,1,0,0,1,1,0,201840,1,1,1,-79.912835,-2.22835,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"104",3,3.669795872,11.1010132,3.902664093,1,0,2,1,4,7,1,1,1,0,1,1,1,4046,1,1,1,-79.91273,-2.23009,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"105",5,3.669795872,11.1010132,3.902664093,1,0,5,1,12,3,1,1,0,0,1,0,0,201840,1,0,1,-79.91244,-2.2276,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"106",2,3.669795872,11.1010132,3.902664093,0,1,4,1,12,7,1,1,0,0,1,1,0,900,1,0,1,-79.91178,-2.22989,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"107",1,3.669795872,11.1010132,3.902664093,0,3,2,1,12,7,1,1,0,0,1,1,0,259920,0,0,1,-79.91178,-2.22961,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"108",35,3.669795872,11.1010132,3.902664093,1,2,4,1,6,7,1,1,0,0,1,1,0,17328,1,0,1,-79.91167,-2.22949,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"109",1,3.669795872,11.1010132,3.902664093,1,2,3,1,12,3,1,1,0,0,1,1,0,256608,1,0,1,-79.91148,-2.22884,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"110",2,3.669795872,11.1010132,3.902664093,1,0,7,1,12,4,1,1,0,0,1,1,0,60250,0,0,2,-79.91142,-2.22962,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"111",4,3.669795872,11.1010132,3.902664093,1,2,2,1,12,3,1,1,0,0,0,1,0,167740,1,1,2,-79.91111,-2.22791,0.5,7.878995914,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"112",9,4.387512399,9.515817162,3.237328728,1,2,1,0,0,3,1,1,0,0,1,1,0,127512,1,0,1,-79.91024,-2.24978,0.100000001,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"113",41,4.387512399,9.515817162,3.237328728,1,2,3,0,0,3,1,1,1,0,1,1,1,14880,1,0,1,-79.91011,-2.24912,0.100000001,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"114",6,3.67288078,11.05098686,3.114841806,1,2,4,0,0,3,1,1,0,0,1,0,0,2,1,1,1,-79.90971,-2.23138,1.241229172,13.57368777,1.056145843,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"115",11,1.931661301,8.893950247,2.369338547,1,0,4,0,0,3,1,1,1,1,0,1,1,3000,0,0,1,-79.90754,-2.25344,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"116",32,4.387512399,9.515817162,3.237328728,1,3,6,0,0,3,1,1,1,0,1,1,1,414540,1,0,1,-79.9065,-2.25133,0.100000001,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"117",17,0.712380478,9.63657336,2.140928997,1,0,5,0,0,7,1,1,0,1,0,1,0,2240,1,1,1,-79.9054,-2.23371,0,0,0.349999994,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"118",21,1.067450448,8.391150598,2.629999936,1,1,4,0,0,3,0,1,0,0,1,1,0,400,1,1,1,-79.90531,-2.25434,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"119",10,1.931661301,8.893950247,2.369338547,1,2,3,0,0,3,1,1,0,0,0,1,0,800,0,1,1,-79.90524,-2.25234,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"120",40,1.067450448,8.391150598,2.629999936,1,0,4,0,0,3,0,1,0,0,1,1,0,216000,1,0,1,-79.90477,-2.25413,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"121",18,1.067450448,8.391150598,2.629999936,1,0,5,0,0,3,0,1,0,0,0,1,0,180000,1,0,1,-79.90466,-2.25493,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"122",5,0.712380478,9.63657336,2.140928997,1,0,2,0,0,7,1,1,0,0,0,0,0,272250,1,1,1,-79.90456,-2.23266,0,0,0.349999994,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"123",18,1.067450448,8.391150598,2.629999936,1,1,6,0,0,3,0,1,0,0,1,1,0,125,1,1,1,-79.90442,-2.25619,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"124",12,1.067450448,8.391150598,2.629999936,1,0,2,0,0,3,0,1,0,0,1,1,0,800,1,1,1,-79.90433,-2.25534,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"125",2,1.067450448,8.391150598,2.629999936,1,3,7,0,0,3,0,1,0,0,1,1,0,50,0,0,1,-79.90417,-2.25735,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"126",1,1.067450448,8.391150598,2.629999936,1,4,3,0,0,3,0,1,0,0,1,1,0,180000,1,0,1,-79.90388,-2.25532,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"127",29,1.067450448,8.391150598,2.629999936,1,0,1,0,0,3,0,1,0,0,1,1,0,1000,1,1,146,-79.90369,-2.25517,0,0.371867177,0.050029086,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"128",19,1.931661301,8.893950247,2.369338547,1,2,3,0,0,3,1,1,1,1,0,0,1,121000,1,0,1,-79.90367,-2.25159,0,0,0.195639428,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"129",1,1.931661301,8.893950247,2.369338547,1,1,4,0,0,3,1,1,0,0,1,0,0,0,1,1,116,-79.90182,-2.25334,0.901035836,13.16273499,37.77133475,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"130",4,1.931661301,8.893950247,2.369338547,1,2,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,-79.90182,-2.25334,0.901035836,13.16273499,37.77133475,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"131",3,1.931661301,8.893950247,2.369338547,1,7,5,0,0,3,1,1,0,0,0,0,0,0,1,0,13,-79.90182,-2.25334,0.901035836,13.16273499,37.77133475,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"132",5,1.931661301,8.893950247,2.369338547,1,0,2,0,0,3,1,1,0,0,0,0,0,0,1,1,64,-79.90182,-2.25334,0.901035836,13.16273499,37.77133475,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"133",2,1.931661301,8.893950247,2.369338547,1,1,2,0,0,3,1,1,0,0,0,0,0,0,1,1,23,-79.90182,-2.25334,0.901035836,13.16273499,37.77133475,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"134",1,1.931661301,8.893950247,2.369338547,1,0,4,0,0,3,1,1,0,0,0,0,0,0,1,1,64,-79.90182,-2.25334,0.901035836,13.16273499,37.77133475,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"135",2,1.931661301,8.893950247,2.369338547,1,3,2,0,0,3,1,1,0,0,0,0,0,0,1,0,2,-79.90182,-2.25334,0.901035836,13.16273499,37.77133475,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"136",1,3.645835426,11.31815091,3.274999976,1,2,6,1,4,3,0,1,1,0,0,1,1,700,1,0,1,-79.89902,-2.27038,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"137",1,0.712380478,9.63657336,2.140928997,1,1,3,0,0,7,1,1,0,0,0,0,0,1500,1,0,1,-79.89872,-2.23699,0,0.349999994,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"138",6,3.645835426,11.31815091,3.274999976,1,2,3,1,4,3,0,1,0,0,0,1,0,216000,1,0,1,-79.89817,-2.27048,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"139",2,1.479734041,5.695023255,1.642086262,1,2,3,1,3,7,1,1,1,0,1,0,1,8820,1,1,1,-79.89667,-2.21641,0,0.050000001,0.527621533,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"140",25,2.439121331,11.97252382,2.909999967,1,3,5,1,4,5,1,1,1,1,1,1,1,272250,1,0,1,-79.896423,-2.271737,0.363582572,9.21781352,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"141",15,3.645835426,11.31815091,3.274999976,1,2,5,1,4,3,0,1,0,0,0,1,0,180000,1,0,1,-79.8962,-2.27211,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"142",36,2.439121331,11.97252382,2.909999967,1,2,4,0,0,3,1,1,0,1,1,1,0,5600,1,1,1,-79.896175,-2.269698,28.5679016,1.238420515,8.060519722,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"143",13,2.439121331,11.97252382,2.909999967,1,2,6,0,0,3,1,1,1,1,0,1,1,75000,1,0,1,-79.89591,-2.27103,0.363582572,9.21781352,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"144",1,2.439121331,11.97252382,2.909999967,1,2,3,0,0,5,1,1,0,1,0,1,0,242000,1,0,1,-79.89591,-2.27103,0.363582572,9.21781352,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"145",7,2.439121331,11.97252382,2.909999967,1,2,5,1,6,3,1,1,0,0,1,1,0,280000,1,1,1,-79.895725,-2.269996,28.5679016,1.238420515,8.060519722,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"146",3,2.439121331,11.97252382,2.909999967,1,0,6,0,0,3,1,1,0,0,0,1,0,181500,1,0,1,-79.895617,-2.270232,28.5679016,1.238420515,8.060519722,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"147",6,2.439121331,11.97252382,2.909999967,1,5,8,1,24,3,1,1,1,1,0,1,1,19150,0,0,2,-79.895516,-2.271526,0.363582572,9.21781352,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"148",22,2.439121331,11.97252382,2.909999967,1,3,2,1,24,3,1,1,0,0,0,1,0,18600,0,1,3,-79.895395,-2.272031,0.363582572,9.21781352,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"149",3,1.479734041,5.695023255,1.642086262,1,0,3,1,3,7,1,1,0,0,1,0,0,900,1,1,1,-79.895,-2.21593,0,0.050000001,0.527621533,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"150",21,3.645835426,11.31815091,3.274999976,1,2,2,1,4,3,0,1,0,0,0,1,0,48000,0,0,1,-79.8945,-2.27429,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"151",1,1.479734041,5.695023255,1.642086262,1,2,2,1,3,7,1,1,0,0,1,0,0,96768,1,0,1,-79.89389,-2.21652,0,0.050000001,0.527621533,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"152",41,3.645835426,11.31815091,3.274999976,1,2,2,1,4,3,0,1,0,0,0,1,0,320000,1,0,1,-79.89367,-2.27414,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"153",32,3.645835426,11.31815091,3.274999976,1,2,4,1,4,3,0,1,0,0,1,1,0,144000,0,0,1,-79.89325,-2.27191,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"154",3,3.213115076,11.87594236,3.394999981,1,1,4,0,0,3,0,1,0,1,1,1,0,8000,1,1,1,-79.89301,-2.269497,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"155",1,2.439121331,11.97252382,2.909999967,1,2,1,0,0,3,1,1,0,1,0,1,0,1800,0,0,1,-79.892588,-2.267859,28.5679016,1.238420515,8.060519722,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"156",1,3.213115076,11.87594236,3.394999981,1,1,5,0,0,3,1,1,0,1,0,0,0,0,0,0,12,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"157",4,3.213115076,11.87594236,3.394999981,1,4,6,0,0,3,1,1,0,0,0,0,0,72000,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"158",18,3.213115076,11.87594236,3.394999981,1,5,5,0,0,3,1,1,1,0,0,0,1,0,1,1,64,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"159",4,3.213115076,11.87594236,3.394999981,1,3,5,0,0,3,1,1,1,0,0,0,1,0,1,0,23,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"160",31,3.213115076,11.87594236,3.394999981,1,0,3,0,0,3,1,1,1,0,0,0,1,0,1,0,23,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"161",5,3.213115076,11.87594236,3.394999981,1,2,3,0,0,3,1,1,0,0,0,0,0,0,1,0,3,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"162",16,3.213115076,11.87594236,3.394999981,1,3,5,0,0,3,1,1,1,0,0,0,1,0,0,0,208,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"163",18,3.213115076,11.87594236,3.394999981,1,0,5,0,0,3,1,1,0,0,0,0,0,0,1,0,180,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"164",10,3.213115076,11.87594236,3.394999981,1,4,6,0,0,3,1,1,0,0,0,0,0,108000,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"165",20,3.213115076,11.87594236,3.394999981,1,5,3,0,0,3,1,1,0,0,0,0,0,0,1,1,5,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"166",1,3.213115076,11.87594236,3.394999981,0,0,4,0,0,3,1,1,1,1,0,0,1,0,1,0,50,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"167",30,3.213115076,11.87594236,3.394999981,0,0,2,0,0,3,1,1,0,1,0,0,0,0,1,0,64,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"168",8,3.213115076,11.87594236,3.394999981,1,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,2,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"169",3,3.213115076,11.87594236,3.394999981,1,0,1,0,0,3,1,1,1,1,0,0,1,0,1,1,12,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"170",3,3.213115076,11.87594236,3.394999981,1,0,4,0,0,3,1,1,0,0,0,0,0,0,1,0,116,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"171",13,3.213115076,11.87594236,3.394999981,1,2,3,0,0,3,1,1,1,0,0,0,1,0,1,1,92,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"172",16,3.213115076,11.87594236,3.394999981,1,3,2,0,0,3,1,1,0,0,0,0,0,0,0,0,83,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
